"gene_symbol"	"fold.change"	"adj.P.Val.all"	"t"	"high.class"	"mean1.unlog"	"mean0.unlog"	"sd0.unlog"	"sd1.unlog"	"entrez_id"	"gene_description"	"Unique.Name"	"Descriptor"	"alteration_direction"	"interaction_type"	"logFC"	"AveExpr"	"P.Value"	"adj.P.Val"	"B"	"mean0.log"	"mean1.log"	"sd0.log"	"sd1.log"	"n0"	"n1"
"DSN1"	1.50915885380589	0.00745824970476966	4.10812068423855	"case"	500.914933333333	273.931153939394	91.0790467461085	499.000892747783	"79980"	"DSN1 homolog, MIS12 kinetochore complex component"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"trans"	0.593744671693598	8.07379467174638	6.09142092811801e-05	0.0283893151806319	1.57880970250013	8.03354079569936	8.62728546739296	0.440649324758872	0.904409842188705	165	12
"DMTN"	0.49224833909967	0.00748447814241732	-4.10601028856465	"control"	637.266058333333	1092.5242	866.475113995091	455.224012697596	"2039"	"dematin actin binding protein"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"trans"	-1.02254175656492	9.78457942597401	6.14239988309937e-05	0.0283893151806319	1.57151039711976	9.85390429082587	8.83136253426095	0.78686148253688	1.37062529867307	165	12
"TTC9"	0.41561648051561	0.00837128896513227	-4.05749824783265	"control"	694.30185	726.387257575758	486.600774170057	1362.47690266442	"23508"	"tetratricopeptide repeat domain 9"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"trans"	-1.26667523206311	9.14670304084644	7.43298108652865e-05	0.0328273480252601	1.40456112095571	9.23257932776597	7.96590409570286	0.937909807875421	2.08989130157889	165	12
"RAD51AP1"	2.1628970049456	0.00893080838514643	4.02624941935072	"case"	264.392258333333	101.069045454545	58.0385579223053	245.797572295144	"10635"	"RAD51 associated protein 1"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"trans"	1.11296496719909	6.50525430337067	8.39713077401512e-05	0.0355073568091014	1.29787861777397	6.42979905135718	7.54276401855626	0.896244439977624	1.31235867507546	165	12
"FZD3"	0.536121237840403	0.00900546326067154	-4.02044319931087	"control"	44.7874416666667	87.8344327272727	61.2025449011026	25.3422791957507	"7976"	"frizzled class receptor 3"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"trans"	-0.899368807911889	6.19548627209213	8.58893778237579e-05	0.0355617811431118	1.27813067285548	6.25646042856074	5.35709162064884	0.755407096102809	0.669236218406543	165	12
"RGL3"	0.326365667820163	0.00938270702212634	-4.00805904008831	"control"	293.015108333333	447.880478787879	332.226337792735	306.80679839342	"57139"	"ral guanine nucleotide dissociation stimulator-like 3"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"trans"	-1.6154387945348	8.28266922714709	9.01208692705923e-05	0.0364751878991911	1.23608802421799	8.39219050135284	6.77675170681804	1.21246017846813	2.69318774687072	165	12
"BIN1"	0.572892288946442	0.00974461868896584	-3.98643993628041	"control"	989.468883333333	1209.26624969697	561.269358772481	970.045031781708	"274"	"bridging integrator 1"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"trans"	-0.803664175468791	10.0712856137553	9.79878367634257e-05	0.0381845150556141	1.16294890513473	10.1257713205667	9.32210714509794	0.559307258559078	1.6128841646768	165	12
"UBXN10"	0.43370192122748	0.000197559175500882	-5.39263575136517	"control"	164.1809	325.468649673203	227.735232282077	119.228018420274	"127733"	"UBX domain protein 10"	"AmplificationPeak2"	"1p12"	"Amplification"	"trans"	-1.20522426077277	7.89382060704816	2.201030652103e-07	0.0021966285907988	5.92931023798269	8.05724084579701	6.85201658502424	0.924111553178225	1.51752101385178	153	24
"YOD1"	1.5451746377204	2.77914874980959e-07	7.05535394977622	"case"	606.497686440678	377.860092372881	155.969104439371	318.684942827346	"55432"	"YOD1 deubiquitinase"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	0.627769902682942	8.67939780041467	3.75162216851008e-11	9.10401091134452e-08	14.8737094292083	8.47014116618702	9.09791106886996	0.50729654084332	0.649688563344413	118	59
"BEND5"	0.515595740856536	5.2067879933694e-06	-6.3782620660778	"control"	44.3854983050847	86.9266923728814	62.7863217957803	25.7903794455546	"79656"	"BEN domain containing 5"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.95568774870241	5.85736352058698	1.51529038817269e-09	1.72974854546348e-06	11.4047995812581	6.17592610348778	5.22023835478538	0.907649998546209	1.0112025936791	118	59
"ZNF43"	0.532069552530795	8.48221184488032e-06	-6.25763620963539	"control"	118.830238983051	195.380228813559	86.3197276433715	78.6206703996058	"7594"	"zinc finger protein 43"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.910313246656178	7.14359719704143	2.86367719273475e-09	2.92486945274792e-06	10.8086674396487	7.44703494592682	6.53672169927065	0.759563360714901	1.1687795069097	118	59
"PPAP2A"	0.654202295465203	1.95420781216463e-05	-6.054055131046	"control"	802.086115254237	1237.66614322034	538.031762804713	313.921333927528	"8611"	"phosphatidic acid phosphatase type 2A"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.612191273329014	9.9350175145335	8.24699448077578e-09	6.66838228724728e-06	9.81874987430458	10.1390812723098	9.52688999898083	0.637566611549814	0.630959227513269	118	59
"PPP2R2B"	0.454022059398572	7.10140099035543e-05	-5.73831035571492	"control"	50.9695254237288	133.980105084746	181.747827158949	35.0446362554002	"5521"	"protein phosphatase 2, regulatory subunit B, beta"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.1391656999884	6.06774195575834	4.07575343808381e-08	2.55142165224046e-05	8.32553011307629	6.44746385575447	5.30829815576607	1.27638779738927	1.19669922612701	118	59
"ANK2"	0.410721014916833	0.000100485155668694	-5.63528591269785	"control"	201.702959322034	593.793284745763	692.661401856818	228.381483830682	"287"	"ankyrin 2, neuronal"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.28376932886901	7.9954701909097	6.78495311739999e-08	3.55861622152065e-05	7.84987234497296	8.4233933005327	7.13962397166369	1.54235574027983	1.19057830074607	118	59
"PRKAR2B"	0.499666968734824	0.000112064986729432	-5.58315027733189	"control"	196.401142372881	364.35818559322	279.762936902933	166.028997654554	"5577"	"protein kinase, cAMP-dependent, regulatory, type II, beta"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.00096124526974	7.81137806514148	8.76144490773715e-08	3.91579227093648e-05	7.61140332462537	8.14503181356472	7.14407056829499	1.0447661548673	1.28254548920649	118	59
"ZNF626"	0.506045238168954	0.000112064986729432	-5.57931080356053	"control"	73.1339372881356	134.100568644068	81.9830538421315	48.447920653095	"199777"	"zinc finger protein 626"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.982661733752899	6.45738724235887	8.92742181483752e-08	3.91579227093648e-05	7.59390161294752	6.78494115360984	5.80227941985693	1.02378881643758	1.26408110934047	118	59
"ZNF287"	0.632035540812675	0.000132348083321406	-5.52404889759495	"control"	75.7945576271186	120.977736440678	74.1042019990154	36.1934402680032	"57336"	"zinc finger protein 287"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.661922408142381	6.51362269488848	1.16850966546864e-07	4.68941235105783e-05	7.34291763487249	6.7342634976026	6.07234108946022	0.730616412718156	0.798110382375665	118	59
"SYNE1"	0.569407661539955	0.000151742585987156	-5.47521950960954	"control"	981.969898305085	1694.02236186441	1091.01146870026	603.293148363809	"23345"	"spectrin repeat containing, nuclear envelope 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.812466189809754	10.1866602784898	1.4801335115085e-07	5.33903406646759e-05	7.12258980031993	10.4574823417597	9.64501615194995	0.902788128256515	0.994275922777743	118	59
"TMTC1"	0.509066217572416	0.000151742585987156	-5.48081732656026	"control"	276.181879661017	553.102450847458	455.627153544633	233.797584581512	"83857"	"transmembrane and tetratricopeptide repeat containing 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.97407476560043	8.3716006110126	1.44065863775701e-07	5.33903406646759e-05	7.14777918631354	8.69629219954608	7.72221743394565	1.13306318610725	1.0910068991405	118	59
"DTL"	1.77904713936051	0.000153626890283503	5.46834656075143	"case"	239.655938983051	148.319166101695	85.5631127632329	119.031213156091	"51514"	"denticleless E3 ubiquitin protein ligase homolog (Drosophila)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	0.831104738160233	7.20257719510667	1.53004499100721e-07	5.39855510827015e-05	7.0916870505727	6.92554228238659	7.75664702054683	1.07212181345673	0.6659555362333	118	59
"C1orf226"	1.75329384726023	0.000162104331025257	5.45027980737288	"case"	397.453683050847	241.889386440678	229.321966295089	261.705832730163	"400793"	"chromosome 1 open reading frame 226"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	0.810067808110122	7.84641990854621	1.66920394877459e-07	5.77834230338351e-05	7.01058305403676	7.57639730584284	8.38646511395296	0.970468987634859	0.861013546263822	118	59
"UBE2T"	1.67918993771511	0.000162168109704922	5.44681890563283	"case"	245.171816949153	158.62318559322	103.667902606727	112.648898141811	"29089"	"ubiquitin-conjugating enzyme E2T"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	0.74776542664265	7.29355843596538	1.69723544930877e-07	5.77834230338351e-05	6.99506803836256	7.04430329375117	7.79206872039382	0.942600045901543	0.678146500771473	118	59
"PHF24"	0.476998481797043	0.000182309228473379	-5.4191129531588	"control"	7.17374915254237	19.8188237288136	31.6082573800264	5.87805593420527	"23349"	"PHD finger protein 24"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.06794342049591	3.36940905477766	1.93880509686409e-07	6.48697443271456e-05	6.87111295083751	3.72539019494296	2.65744677444705	1.30557952648636	1.10057575085148	118	59
"EXO1"	1.88308338648874	0.00024227476862689	5.33149096419801	"case"	105.205542372881	62.8382940677966	43.1226487422769	60.2763970644175	"9156"	"exonuclease 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	0.91309688662774	5.91808170326047	2.94459543233222e-07	8.92856546247486e-05	6.48203283697762	5.61371607438456	6.5268129610123	1.20242282140987	0.770157832473396	118	59
"PIK3R3"	0.664635402886197	0.000262956151937852	-5.30277331820667	"control"	450.002181355932	652.912376271186	290.629835930049	224.23211929297	"8503"	"phosphoinositide-3-kinase, regulatory subunit 3 (gamma)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.589364952311806	9.01679130925356	3.37350903904064e-07	9.62739947229744e-05	6.35549352501259	9.21324629335749	8.62388134104568	0.646917341401637	0.793113547732391	118	59
"CMA1"	0.378102035912826	0.000274360337533961	-5.28742792726753	"control"	1.57714576271186	11.5020601694915	27.6531704339221	4.91674227569722	"1215"	"chymase 1, mast cell"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.40315247726433	1.72914073700016	3.6270357553756e-07	0.000100002543985445	6.28807662387743	2.19685822942161	0.793705752157273	1.9224473872711	0.99147919202839	118	59
"METTL7A"	0.575403500145229	0.000274360337533961	-5.28835473550522	"control"	1602.45770508475	2833.54145169491	1890.51045636407	961.110695555852	"25840"	"methyltransferase like 7A"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.797354097955441	10.9094631996682	3.61121116196354e-07	0.000100002543985445	6.29214440907774	11.1752478989867	10.3778938010313	0.951405376689299	0.944639935923992	118	59
"XKR4"	0.46134887178318	0.000274360337533961	-5.28558197915837	"control"	2.01432881355932	8.52928474576271	16.4262483085235	2.28204196243045	"114786"	"XK, Kell blood group complex subunit-related family, member 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.11606996627176	1.99142684277067	3.65875534523682e-07	0.000100002543985445	6.279976228928	2.36345016486125	1.24738019858949	1.47040596029272	0.988862706376186	118	59
"FHL1"	0.523568766993236	0.000291506665475246	-5.26479921791234	"control"	671.079645762712	1440.48882033898	1562.55397828697	697.076926603344	"2273"	"four and a half LIM domains 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.933549057665211	9.65007161751513	4.03503486984641e-07	0.000105720006782414	6.1889170075674	9.96125463673687	9.02770557907166	1.19110390198263	0.949166270208704	118	59
"PDK4"	0.450157709712183	0.000291621390312937	-5.26213833107195	"control"	1382.45916271186	3812.02607627119	5810.9394956436	1449.69136783622	"5166"	"pyruvate dehydrogenase kinase, isozyme 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.15149756642564	10.6881245974874	4.08584999932035e-07	0.000105720006782414	6.17727695540276	11.0719571196292	9.9204595532036	1.45471409266481	1.21085472786013	118	59
"PDE2A"	0.546776081860294	0.000379732403929414	-5.19570509496508	"control"	147.280588135593	275.755381355932	204.212893334424	123.611484478956	"5138"	"phosphodiesterase 2A, cGMP-stimulated"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.870977959727326	7.44141137073186	5.5767588017993e-07	0.000138746899112458	5.88803839589729	7.73173735730763	6.86075939758031	1.09485131655812	0.971632649877261	118	59
"MAPK10"	0.513851620070295	0.000381374348326086	-5.19232783892645	"control"	104.776422033898	242.288081355932	283.671091327717	67.6215801044747	"5602"	"mitogen-activated protein kinase 10"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.960576268333575	7.03974831389467	5.66525027898304e-07	0.000139164363182209	5.87340529133372	7.3599404033392	6.39936413500562	1.2219311242845	1.04144746578032	118	59
"APBB1"	0.572737798472605	0.000445197274504224	-5.15661934936665	"control"	560.548206779661	1097.05984745763	1234.09472487155	301.362728668789	"322"	"amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.804053276007032	9.41716731647506	6.68848032256515e-07	0.000162245811424624	5.71910840773295	9.68518507514407	8.88113179913704	0.979489697692207	0.986122700033726	118	59
"ABCB1"	0.435021831175374	0.000495719239699351	-5.11529468638294	"control"	241.402045762712	630.949933050847	813.225017403087	202.694103326673	"5243"	"ATP-binding cassette, sub-family B (MDR/TAP), member 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.20084029176934	8.13299888115797	8.09761150857247e-07	0.000182236605170336	5.54151167816681	8.53327897841442	7.33243868664508	1.509293795882	1.41645909940976	118	59
"AGTR1"	0.482544521643782	0.000495719239699351	-5.10847582911827	"control"	38.747713559322	82.0076855932203	100.024754719349	39.1513097319849	"185"	"angiotensin II receptor, type 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-1.05126603708388	5.44286376531253	8.35629718151693e-07	0.000182236605170336	5.51230727854122	5.79328577767382	4.74201974058994	1.28294469542771	1.32315669798562	118	59
"NXPE3"	0.61702105779051	0.000495719239699351	-5.1160627297365	"control"	251.771286440678	404.97466779661	238.581857845637	141.330802169286	"91775"	"neurexophilin and PC-esterase domain family, member 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	-0.696608368152007	8.20159627560955	8.06896647766767e-07	0.000182236605170336	5.54480290617544	8.43379906499356	7.73719069684155	0.830272846751451	0.908153810617361	118	59
"NEK2"	2.04388645718499	0.000495719239699351	5.10663911708566	"case"	258.773749152542	157.136205932203	118.292288506923	134.930493672466	"4751"	"NIMA-related kinase 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"trans"	1.0313150533176	7.14142269164127	8.42733710826914e-07	0.000182236605170336	5.5044457188606	6.79765100720207	7.82896606051967	1.45614631554905	0.778644846886069	118	59
